Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
67,866.96,1.100,-12.042,6.2697153624585e+01,2.2246,69.5545,0.4342,14.1736,0.4872,0.0000,1.0908,0.1204,0.6599,0.0000,0.0000,2.4416,3.5672,3.2950,0.2435,3.9321,0.0000,0.0000,0.0000,0.0000,-1.0348361990920e+03,-8.4792821642071e+02,1.6393886171078e+02,2.8183873049281e+01,8.5823124443082e+01,5.5310153e-01,5.0360535e-02,1.8378674e-03,3.8656326e-03,5.7554535e+00,2.7813636e-02,3.4072949e-03,9.3859304e-03,2.5737464e+00,1.1011358e+00,2.5942858e-02,3.7922772e-06,5.7830800e-03,3.7857300e-01,6.5084168e-01,4.4019224e-01,4.4019224e-01,4.4019224e-01,1.8350247e-01,5.7435,3.7302846375367e+01,2.1302,-5.9870902925980e+02,-4.9795494579351e+02,8.8372414704330e+01,1.7511469621748e+01,4.6680512520552e+01,-1.6335452283518e+03,-1.3458831622142e+03, 2.5231127641511e+02, 4.5695342671029e+01, 1.3250363696363e+02, 1.0532583570974e-02,-4.4698148092697e-03, 2.3049577824157e-04, 9.7817732573949e-05, 3.7440032581134e-03,-4.8377652630836e-04, 1.3284204238242e-04, 1.7165012255855e-05
68,866.96,1.100,-12.042,6.2699048780252e+01,2.2246,69.5541,0.4342,14.1738,0.4872,0.0000,1.0909,0.1204,0.6600,0.0000,0.0000,2.4417,3.5673,3.2949,0.2435,3.9321,0.0000,0.0000,0.0000,0.0000,-1.0348682000680e+03,-8.4795284144479e+02,1.6394446843061e+02,2.8184720480668e+01,8.5825900229480e+01,5.5309712e-01,5.0359685e-02,1.8379638e-03,3.8657179e-03,5.7553646e+00,2.7814455e-02,3.4071328e-03,9.3863276e-03,2.5737155e+00,1.1011296e+00,2.5943630e-02,3.7926302e-06,5.7831637e-03,3.7855152e-01,6.5084842e-01,4.4019656e-01,4.4019656e-01,4.4019656e-01,1.8350002e-01,5.7434,3.7300951724000e+01,2.1302,-5.9867855034713e+02,-4.9792912548215e+02,8.8367863539092e+01,1.7510463970229e+01,4.6678052246843e+01,-1.6335467504152e+03,-1.3458819669269e+03, 2.5231233196971e+02, 4.5695184450897e+01, 1.3250395247632e+02, 1.0532126643096e-02,-4.4695253439105e-03, 2.3048657686050e-04, 9.7811736567414e-05, 3.7441453492854e-03,-4.8379284366733e-04, 1.3284308963977e-04, 1.7165075098018e-05
69,867.72,1.050,-12.033,6.1771312235382e+01,2.2267,69.7819,0.4398,14.0978,0.4841,0.0000,1.0852,0.1222,0.6563,0.0000,0.0000,2.4214,3.5144,3.3352,0.2471,3.8146,0.0000,0.0000,0.0000,0.0000,-1.0192653197142e+03,-8.3557543754762e+02,1.6100892360599e+02,2.7741081325355e+01,8.4416275630963e+01,5.5712934e-01,5.0340561e-02,1.8298377e-03,3.8918408e-03,5.8739071e+00,2.8161290e-02,3.5442736e-03,9.3663207e-03,2.6232611e+00,1.1180461e+00,2.5830414e-02,3.8095136e-06,5.8062627e-03,3.8983781e-01,6.4894085e-01,4.4367928e-01,4.4367928e-01,4.4367928e-01,1.7771510e-01,5.8236,3.8228318859645e+01,2.0623,-6.1469556176475e+02,-5.1053030338387e+02,9.1303537958804e+01,1.8536999761983e+01,4.8006988257645e+01,-1.6339608814790e+03,-1.3461057409315e+03, 2.5231246156480e+02, 4.6278081087338e+01, 1.3242326388861e+02, 1.1401136198321e-02,-5.3710415490134e-03, 2.4636147243884e-04, 1.1606016115657e-04, 3.6167653984657e-03,-4.7144275856926e-04, 1.3037579018811e-04, 1.6994390126328e-05
70,867.72,1.050,-12.033,6.1771540113635e+01,2.2267,69.7819,0.4398,14.0978,0.4841,0.0000,1.0852,0.1222,0.6563,0.0000,0.0000,2.4214,3.5144,3.3352,0.2471,3.8146,0.0000,0.0000,0.0000,0.0000,-1.0192690798481e+03,-8.3557852003794e+02,1.6100951757803e+02,2.7741183663946e+01,8.4416587047913e+01,5.5712934e-01,5.0340561e-02,1.8298377e-03,3.8918408e-03,5.8739071e+00,2.8161290e-02,3.5442736e-03,9.3663207e-03,2.6232611e+00,1.1180461e+00,2.5830414e-02,3.8095136e-06,5.8062627e-03,3.8983781e-01,6.4894085e-01,4.4367928e-01,4.4367928e-01,4.4367928e-01,1.7771510e-01,5.8236,3.8228459886315e+01,2.0623,-6.1469782941537e+02,-5.1053218676228e+02,9.1303874783314e+01,1.8537068146152e+01,4.8007165358449e+01,-1.6339669092634e+03,-1.3461107068002e+03, 2.5231339236135e+02, 4.6278251810099e+01, 1.3242375240636e+02, 1.1401178257846e-02,-5.3710613631354e-03, 2.4636147243916e-04, 1.1606016115681e-04, 3.6167787409398e-03,-4.7144449775108e-04, 1.3037579018809e-04, 1.6994390126323e-05
71,867.72,1.050,-12.033,6.1773265184682e+01,2.2267,69.7815,0.4398,14.0979,0.4841,0.0000,1.0853,0.1222,0.6564,0.0000,0.0000,2.4215,3.5145,3.3352,0.2471,3.8146,0.0000,0.0000,0.0000,0.0000,-1.0192982061596e+03,-8.3560092663946e+02,1.6101461333711e+02,2.7741953959978e+01,8.4419110110999e+01,5.5712522e-01,5.0339768e-02,1.8299276e-03,3.8919213e-03,5.8738248e+00,2.8162072e-02,3.5441179e-03,9.3666916e-03,2.6232321e+00,1.1180406e+00,2.5831117e-02,3.8098493e-06,5.8063440e-03,3.8981732e-01,6.4894718e-01,4.4368342e-01,4.4368342e-01,4.4368342e-01,1.7771285e-01,5.8235,3.8226735328947e+01,2.0623,-6.1467013133807e+02,-5.1050867133157e+02,9.1299758229332e+01,1.8536152674344e+01,4.8004933184692e+01,-1.6339683374977e+03,-1.3461095979710e+03, 2.5231437156644e+02, 4.6278106634322e+01, 1.3242404329569e+02, 1.1400748191379e-02,-5.3707804896725e-03, 2.4635295219540e-04, 1.1605445598955e-04, 3.6169058132893e-03,-4.7145915809802e-04, 1.3037675062497e-04, 1.6994446706176e-05
72,868.47,1.000,-12.024,6.0825230778069e+01,2.2290,70.0165,0.4457,14.0187,0.4807,0.0000,1.0791,0.1241,0.6522,0.0000,0.0000,2.4015,3.4580,3.3772,0.2510,3.6952,0.0000,0.0000,0.0000,0.0000,-1.0033565283254e+03,-8.2295158285740e+02,1.5802558103495e+02,2.7288547140246e+01,8.2981574232442e+01,5.6136798e-01,5.0338425e-02,1.8208071e-03,3.9190087e-03,5.9961178e+00,2.8518748e-02,3.6910423e-03,9.3404784e-03,2.6747255e+00,1.1354477e+00,2.5718871e-02,3.8217519e-06,5.8284360e-03,4.0179196e-01,6.4690687e-01,4.4718127e-01,4.4718127e-01,4.4718127e-01,1.7175869e-01,5.9071,3.9174341990437e+01,1.9942,-6.3102591888822e+02,-5.2338392500746e+02,9.4288926407435e+01,1.9644477974931e+01,4.9347192212849e+01,-1.6343824472136e+03,-1.3463355078649e+03, 2.5231450744239e+02, 4.6933025115177e+01, 1.3232876644529e+02, 1.2345414652944e-02,-6.4471301151499e-03, 2.6304323283334e-04, 1.3736873127884e-04, 3.4881713121228e-03,-4.5885713004297e-04, 1.2782546810557e-04, 1.6815007691129e-05
73,868.47,1.000,-12.024,6.0825490643399e+01,2.2290,70.0165,0.4457,14.0187,0.4807,0.0000,1.0791,0.1241,0.6522,0.0000,0.0000,2.4015,3.4580,3.3772,0.2510,3.6952,0.0000,0.0000,0.0000,0.0000,-1.0033608149946e+03,-8.2295509877747e+02,1.5802625617208e+02,2.7288663725899e+01,8.2981928756926e+01,5.6136798e-01,5.0338425e-02,1.8208071e-03,3.9190087e-03,5.9961178e+00,2.8518748e-02,3.6910423e-03,9.3404784e-03,2.6747255e+00,1.1354477e+00,2.5718871e-02,3.8217519e-06,5.8284360e-03,4.0179196e-01,6.4690687e-01,4.4718127e-01,4.4718127e-01,4.4718127e-01,1.7175869e-01,5.9071,3.9174509356559e+01,1.9942,-6.3102861484480e+02,-5.2338616108084e+02,9.4289329241785e+01,1.9644561902806e+01,4.9347403040819e+01,-1.6343894298394e+03,-1.3463412598583e+03, 2.5231558541386e+02, 4.6933225628705e+01, 1.3232933179774e+02, 1.2345467396708e-02,-6.4471576594743e-03, 2.6304323283412e-04, 1.3736873127960e-04, 3.4881862147350e-03,-4.5885909043196e-04, 1.2782546810544e-04, 1.6815007691141e-05
74,868.47,1.000,-12.024,6.0827029171847e+01,2.2290,70.0162,0.4457,14.0189,0.4807,0.0000,1.0792,0.1241,0.6522,0.0000,0.0000,2.4015,3.4581,3.3771,0.2510,3.6952,0.0000,0.0000,0.0000,0.0000,-1.0033867898799e+03,-8.2297507380524e+02,1.5803079423455e+02,2.7289349698977e+01,8.2984175759459e+01,5.6136421e-01,5.0337699e-02,1.8208893e-03,3.9190834e-03,5.9960429e+00,2.8519481e-02,3.6908956e-03,9.3408182e-03,2.6746988e+00,1.1354428e+00,2.5719499e-02,3.8220649e-06,5.8285135e-03,4.0177275e-01,6.4691270e-01,4.4718517e-01,4.4718517e-01,4.4718517e-01,1.7175666e-01,5.9070,3.9172971339532e+01,1.9942,-6.3100395607268e+02,-5.2336517655008e+02,9.4285682706765e+01,1.9643745762802e+01,4.9345419052285e+01,-1.6343907459525e+03,-1.3463402503553e+03, 2.5231647694131e+02, 4.6933095461779e+01, 1.3232959481174e+02, 1.2345070578333e-02,-6.4468903776826e-03, 2.6303550739342e-04, 1.3736341731247e-04, 3.4882974592373e-03,-4.5887198476361e-04, 1.2782633143391e-04, 1.6815057516039e-05
75,869.21,0.950,-12.015,5.9858613831004e+01,2.2314,70.2590,0.4520,13.9363,0.4771,0.0000,1.0725,0.1261,0.6476,0.0000,0.0000,2.3819,3.3978,3.4210,0.2550,3.5737,0.0000,0.0000,0.0000,0.0000,-9.8710484010440e+02,-8.1005300509026e+02,1.5498815176355e+02,2.6826156626246e+01,8.1518710911805e+01,5.6583412e-01,5.0355846e-02,1.8106968e-03,3.9471406e-03,6.1223135e+00,2.8886098e-02,3.8485945e-03,9.3078608e-03,2.7282939e+00,1.1533727e+00,2.5608507e-02,3.8283581e-06,5.8493927e-03,4.1450226e-01,6.4473442e-01,4.5069757e-01,4.5069757e-01,4.5069757e-01,1.6562493e-01,5.9945,4.0140894612217e+01,1.9256,-6.4769946094320e+02,-5.3651558488199e+02,9.7328465730146e+01,2.0845971102456e+01,5.0700432767051e+01,-1.6348043010476e+03,-1.3465685899722e+03, 2.5231661749369e+02, 4.7672127728702e+01, 1.3221914367886e+02, 1.3374214024071e-02,-7.7380221367260e-03, 2.8054577509488e-04, 1.6231753239047e-04, 3.3582662490073e-03,-4.4602309697470e-04, 1.2518626114788e-04, 1.6626425588611e-05
76,869.21,0.950,-12.015,5.9858908071469e+01,2.2314,70.2590,0.4520,13.9363,0.4771,0.0000,1.0725,0.1261,0.6476,0.0000,0.0000,2.3819,3.3978,3.4210,0.2550,3.5737,0.0000,0.0000,0.0000,0.0000,-9.8710969230801e+02,-8.1005698697948e+02,1.5498891362190e+02,2.6826288492657e+01,8.1519111624446e+01,5.6583412e-01,5.0355846e-02,1.8106968e-03,3.9471406e-03,6.1223135e+00,2.8886098e-02,3.8485945e-03,9.3078608e-03,2.7282939e+00,1.1533727e+00,2.5608507e-02,3.8283581e-06,5.8493927e-03,4.1450226e-01,6.4473442e-01,4.5069757e-01,4.5069757e-01,4.5069757e-01,1.6562493e-01,5.9945,4.0141091928486e+01,1.9256,-6.4770264476978e+02,-5.3651822217393e+02,9.7328944157232e+01,2.0846073572773e+01,5.0700681989717e+01,-1.6348123370778e+03,-1.3465752091534e+03, 2.5231785777913e+02, 4.7672362065430e+01, 1.3221979361416e+02, 1.3374279766280e-02,-7.7380601737122e-03, 2.8054577509551e-04, 1.6231753239103e-04, 3.3582827568677e-03,-4.4602528944144e-04, 1.2518626114779e-04, 1.6626425588599e-05
77,869.21,0.950,-12.015,5.9860243722480e+01,2.2314,70.2587,0.4520,13.9365,0.4771,0.0000,1.0725,0.1261,0.6476,0.0000,0.0000,2.3819,3.3979,3.4209,0.2550,3.5737,0.0000,0.0000,0.0000,0.0000,-9.8713224100755e+02,-8.1007431946617e+02,1.5499284777211e+02,2.6826883061947e+01,8.1521059520250e+01,5.6583076e-01,5.0355196e-02,1.8107700e-03,3.9472083e-03,6.1222470e+00,2.8886770e-02,3.8484596e-03,9.3081643e-03,2.7282700e+00,1.1533685e+00,2.5609054e-02,3.8286424e-06,5.8494647e-03,4.1448469e-01,6.4473963e-01,4.5070113e-01,4.5070113e-01,4.5070113e-01,1.6562315e-01,5.9944,4.0139756772154e+01,1.9256,-6.4768127946756e+02,-5.3649999346533e+02,9.7325801559368e+01,2.0845365794757e+01,5.0698965809281e+01,-1.6348135204751e+03,-1.3465743129315e+03, 2.5231864933148e+02, 4.7672248856705e+01, 1.3222002532953e+02, 1.3373923153118e-02,-7.7378123892474e-03, 2.8053896079705e-04, 1.6231272018457e-04, 3.3583774614849e-03,-4.4603631841521e-04, 1.2518701683419e-04, 1.6626468210460e-05
78,869.93,0.900,-12.006,5.8871477538817e+01,2.2339,70.5098,0.4587,13.8504,0.4732,0.0000,1.0652,0.1282,0.6424,0.0000,0.0000,2.3626,3.3335,3.4666,0.2593,3.4501,0.0000,0.0000,0.0000,0.0000,-9.7051040741444e+02,-7.9688030339173e+02,1.5189677408267e+02,2.6353939228042e+01,8.0027813678069e+01,5.7054596e-01,5.0394780e-02,1.7994232e-03,3.9762283e-03,6.2527548e+00,2.9263347e-02,4.0180479e-03,9.2678833e-03,2.7841411e+00,1.1718582e+00,2.5499608e-02,3.8286483e-06,5.8688984e-03,4.2804422e-01,6.4241867e-01,4.5422801e-01,4.5422801e-01,4.5422801e-01,1.5930523e-01,6.0861,4.1127959875492e+01,1.8563,-6.6471548933045e+02,-5.4992512860029e+02,1.0042201834089e+02,2.2156153558528e+01,5.2066106991066e+01,-1.6352258967449e+03,-1.3468054319920e+03, 2.5231879242356e+02, 4.8510092786569e+01, 1.3209392066913e+02, 1.4498477089013e-02,-9.2952970160511e-03, 2.9887547634266e-04, 1.9161573359482e-04, 3.2271195015647e-03,-4.3294711129195e-04, 1.2245302205641e-04, 1.6428174457930e-05
79,869.93,0.900,-12.006,5.8871808743099e+01,2.2339,70.5098,0.4587,13.8504,0.4732,0.0000,1.0652,0.1282,0.6424,0.0000,0.0000,2.3626,3.3335,3.4666,0.2593,3.4501,0.0000,0.0000,0.0000,0.0000,-9.7051586739628e+02,-7.9688478655023e+02,1.5189762863676e+02,2.6354087492328e+01,8.0028263905499e+01,5.7054596e-01,5.0394780e-02,1.7994232e-03,3.9762283e-03,6.2527548e+00,2.9263347e-02,4.0180479e-03,9.2678833e-03,2.7841411e+00,1.1718582e+00,2.5499608e-02,3.8286483e-06,5.8688984e-03,4.2804422e-01,6.4241867e-01,4.5422801e-01,4.5422801e-01,4.5422801e-01,1.5930523e-01,6.0861,4.1128191256854e+01,1.8563,-6.6471922894658e+02,-5.4992822241850e+02,1.0042258330409e+02,2.2156278206612e+01,5.2066399909245e+01,-1.6352350963429e+03,-1.3468130089687e+03, 2.5232021194085e+02, 4.8510365698941e+01, 1.3209466381474e+02, 1.4498558655850e-02,-9.2953493103763e-03, 2.9887547634312e-04, 1.9161573359525e-04, 3.2271376569746e-03,-4.3294954700345e-04, 1.2245302205641e-04, 1.6428174457928e-05
80,869.93,0.900,-12.006,5.8872925729942e+01,2.2339,70.5095,0.4587,13.8505,0.4732,0.0000,1.0652,0.1282,0.6424,0.0000,0.0000,2.3626,3.3336,3.4666,0.2593,3.4501,0.0000,0.0000,0.0000,0.0000,-9.7053472425222e+02,-7.9689927334587e+02,1.5190091438688e+02,2.6354583878223e+01,8.0029890556046e+01,5.7054307e-01,5.0394219e-02,1.7994862e-03,3.9762877e-03,6.2526977e+00,2.9263942e-02,4.0179281e-03,9.2681447e-03,2.7841203e+00,1.1718547e+00,2.5500068e-02,3.8288970e-06,5.8689630e-03,4.2802870e-01,6.4242316e-01,4.5423116e-01,4.5423116e-01,4.5423116e-01,1.5930373e-01,6.0860,4.1127074730254e+01,1.8563,-6.6470139976750e+02,-5.4991296767136e+02,1.0041997590598e+02,2.2155687406295e+01,5.2064970123990e+01,-1.6352361240197e+03,-1.3468122410172e+03, 2.5232089029286e+02, 4.8510271284518e+01, 1.3209486068004e+02, 1.4498249719291e-02,-9.2951278852643e-03, 2.9886968956033e-04, 1.9161154203297e-04, 3.2272152410968e-03,-4.3295862513461e-04, 1.2245365952310e-04, 1.6428209496123e-05
81,870.63,0.850,-11.998,5.7863944713014e+01,2.2365,70.7693,0.4659,13.7606,0.4690,0.0000,1.0572,0.1304,0.6366,0.0000,0.0000,2.3437,3.2650,3.5143,0.2638,3.3241,0.0000,0.0000,0.0000,0.0000,-9.5357512578660e+02,-7.8343555856182e+02,1.4875185777070e+02,2.5871974909481e+01,7.8509164712513e+01,5.7552350e-01,5.0457475e-02,1.7868978e-03,4.0062481e-03,6.3877449e+00,2.9650398e-02,4.2006667e-03,9.2199142e-03,2.8424670e+00,1.1909473e+00,2.5392459e-02,3.8218882e-06,5.8866894e-03,4.4250379e-01,6.3995545e-01,4.5777324e-01,4.5777324e-01,4.5777324e-01,1.5279075e-01,6.1822,4.2135414157383e+01,1.7859,-6.8207146771733e+02,-5.6361099978327e+02,1.0356917538352e+02,2.3593014665255e+01,5.3443576057207e+01,-1.6356465935039e+03,-1.3470465583451e+03, 2.5232103315422e+02, 4.9464989574736e+01, 1.3195274076972e+02, 1.5731979042702e-02,-1.1186488350655e-02, 3.1804270410150e-04, 2.2614961504749e-04, 3.0948106830330e-03,-4.1963692253974e-04, 1.1962019497394e-04, 1.6219748357361e-05
82,870.63,0.850,-11.998,5.7864315698179e+01,2.2365,70.7693,0.4659,13.7606,0.4690,0.0000,1.0572,0.1304,0.6366,0.0000,0.0000,2.3437,3.2650,3.5143,0.2638,3.3241,0.0000,0.0000,0.0000,0.0000,-9.5358123947670e+02,-7.8344058143006e+02,1.4875281146878e+02,2.5872140783394e+01,7.8509668061112e+01,5.7552350e-01,5.0457475e-02,1.7868978e-03,4.0062481e-03,6.3877449e+00,2.9650398e-02,4.2006667e-03,9.2199142e-03,2.8424670e+00,1.1909473e+00,2.5392459e-02,3.8218882e-06,5.8866894e-03,4.4250379e-01,6.3995545e-01,4.5777324e-01,4.5777324e-01,4.5777324e-01,1.5279075e-01,6.1822,4.2135684301775e+01,1.7859,-6.8207584070830e+02,-5.6361461328410e+02,1.0356983940054e+02,2.3593165928057e+01,5.3443918702053e+01,-1.6356570801850e+03,-1.3470551947142e+03, 2.5232265086932e+02, 4.9465306711450e+01, 1.3195358676317e+02, 1.5732079905736e-02,-1.1186560071017e-02, 3.1804270410183e-04, 2.2614961504782e-04, 3.0948305249040e-03,-4.1963961297295e-04, 1.1962019497399e-04, 1.6219748357364e-05
83,870.63,0.850,-11.998,5.7865199293367e+01,2.2365,70.7691,0.4659,13.7607,0.4690,0.0000,1.0572,0.1304,0.6366,0.0000,0.0000,2.3437,3.2650,3.5143,0.2638,3.3241,0.0000,0.0000,0.0000,0.0000,-9.5359615647476e+02,-7.8345203395695e+02,1.4875540750236e+02,2.5872532739245e+01,7.8510952971907e+01,5.7552113e-01,5.0457015e-02,1.7869492e-03,4.0062976e-03,6.3876984e+00,2.9650897e-02,4.2005658e-03,9.2201275e-03,2.8424499e+00,1.1909445e+00,2.5392825e-02,3.8220942e-06,5.8867442e-03,4.4249077e-01,6.3995912e-01,4.5777586e-01,4.5777586e-01,4.5777586e-01,1.5278956e-01,6.1822,4.2134801111185e+01,1.7859,-6.8206177020329e+02,-5.6360253699833e+02,1.0356779445012e+02,2.3592699941409e+01,5.3442792186522e+01,-1.6356579266781e+03,-1.3470545709553e+03, 2.5232320195249e+02, 4.9465232680654e+01, 1.3195374515843e+02, 1.5731826544149e-02,-1.1186372832199e-02, 3.1803805807835e-04, 2.2614616824747e-04, 3.0948905768429e-03,-4.1964667330469e-04, 1.1962070385743e-04, 1.6219775525422e-05
84,871.31,0.800,-11.990,5.6836229358219e+01,2.2394,71.0381,0.4737,13.6669,0.4645,0.0000,1.0485,0.1328,0.6302,0.0000,0.0000,2.3252,3.1919,3.5640,0.2686,3.1958,0.0000,0.0000,0.0000,0.0000,-9.3630236240492e+02,-7.6972213235069e+02,1.4555402633267e+02,2.5380386262441e+01,7.6963175571158e+01,5.8078884e-01,5.0546526e-02,1.7730265e-03,4.0371562e-03,6.5276427e+00,3.0047022e-02,4.3978898e-03,9.1632685e-03,2.9035033e+00,1.2106910e+00,2.5287328e-02,3.8072935e-06,5.9024688e-03,4.5797967e-01,6.3734140e-01,4.6133490e-01,4.6133490e-01,4.6133490e-01,1.4607233e-01,6.2834,4.3163042507507e+01,1.7143,-6.9976327986339e+02,-5.7757045938197e+02,1.0676931472736e+02,2.5178914388386e+01,5.4832195122000e+01,-1.6360656422683e+03,-1.3472925917327e+03, 2.5232334106003e+02, 5.0559300650827e+01, 1.3179537069316e+02, 1.7092307055673e-02,-1.3501408248131e-02, 3.3806454669372e-04, 2.6704104040866e-04, 2.9614268970200e-03,-4.0610130117469e-04, 1.1668171108185e-04, 1.6000595774055e-05
85,871.31,0.800,-11.990,5.6836643205186e+01,2.2394,71.0381,0.4737,13.6669,0.4645,0.0000,1.0485,0.1328,0.6302,0.0000,0.0000,2.3252,3.1919,3.5640,0.2686,3.1958,0.0000,0.0000,0.0000,0.0000,-9.3630917999110e+02,-7.6972773700063e+02,1.4555508616885e+02,2.5380571067028e+01,7.6963735970345e+01,5.8078884e-01,5.0546526e-02,1.7730265e-03,4.0371562e-03,6.5276427e+00,3.0047022e-02,4.3978898e-03,9.1632685e-03,2.9035033e+00,1.2106910e+00,2.5287328e-02,3.8072935e-06,5.9024688e-03,4.5797967e-01,6.3734140e-01,4.6133490e-01,4.6133490e-01,4.6133490e-01,1.4607233e-01,6.2834,4.3163356794772e+01,1.7143,-6.9976837511800e+02,-5.7757466490209e+02,1.0677009215718e+02,2.5179097726072e+01,5.4832594377006e+01,-1.6360775551091e+03,-1.3473024019027e+03, 2.5232517832603e+02, 5.0559668793101e+01, 1.3179633034735e+02, 1.7092431511547e-02,-1.3501506557252e-02, 3.3806454669417e-04, 2.6704104040916e-04, 2.9614484603360e-03,-4.0610425815822e-04, 1.1668171108187e-04, 1.6000595774056e-05
86,871.31,0.800,-11.990,5.6837280337415e+01,2.2394,71.0380,0.4737,13.6670,0.4645,0.0000,1.0485,0.1328,0.6302,0.0000,0.0000,2.3252,3.1920,3.5640,0.2686,3.1958,0.0000,0.0000,0.0000,0.0000,-9.3631993673353e+02,-7.6973598911211e+02,1.4555695601726e+02,2.5380853147158e+01,7.6964661145502e+01,5.8078708e-01,5.0546181e-02,1.7730647e-03,4.0371939e-03,6.5276079e+00,3.0047405e-02,4.3978121e-03,9.1634274e-03,2.9034903e+00,1.2106891e+00,2.5287594e-02,3.8074491e-06,5.9025114e-03,4.5796969e-01,6.3734413e-01,4.6133690e-01,4.6133690e-01,4.6133690e-01,1.4607146e-01,6.2834,4.3162719986507e+01,1.7143,-6.9975825579379e+02,-5.7756594991679e+02,1.0676863134860e+02,2.5178763163573e+01,5.4831785517106e+01,-1.6360781925273e+03,-1.3473019390289e+03, 2.5232558736586e+02, 5.0559616310731e+01, 1.3179644666261e+02, 1.7092241928946e-02,-1.3501362235979e-02, 3.3806114793079e-04, 2.6703846312840e-04, 2.9614907768354e-03,-4.0610925729592e-04, 1.1668208155434e-04, 1.6000614910039e-05
87,871.95,0.750,-11.983,5.5788610156647e+01,2.2424,71.3169,0.4820,13.5689,0.4596,0.0000,1.0390,0.1353,0.6230,0.0000,0.0000,2.3071,3.1141,3.6158,0.2736,3.0648,0.0000,0.0000,0.0000,0.0000,-9.1869649731983e+02,-7.5574432057815e+02,1.4230402552254e+02,2.4879325378114e+01,7.5390346234332e+01,5.8636663e-01,5.0664962e-02,1.7577083e-03,4.0688833e-03,6.6728796e+00,3.0452829e-02,4.6113676e-03,9.0971994e-03,2.9675209e+00,1.2311508e+00,2.5184444e-02,3.7840292e-06,5.9159038e-03,4.7458638e-01,6.3457405e-01,4.6491610e-01,4.6491610e-01,4.6491610e-01,1.3914048e-01,6.3901,4.4210565124757e+01,1.6409,-7.1778567156948e+02,-5.9179995710641e+02,1.1002169277462e+02,2.6942069259967e+01,5.6231352389893e+01,-1.6364821688893e+03,-1.3475442776846e+03, 2.5232571829716e+02, 5.1821394638082e+01, 1.3162169862423e+02, 1.8602218344885e-02,-1.6361576314224e-02, 3.5896792193267e-04, 3.1573014251145e-04, 2.8270588028441e-03,-3.9234963340808e-04, 1.1363084649116e-04, 1.5770107406257e-05
88,871.95,0.750,-11.983,5.5789070259302e+01,2.2424,71.3169,0.4820,13.5689,0.4596,0.0000,1.0390,0.1353,0.6230,0.0000,0.0000,2.3071,3.1141,3.6158,0.2736,3.0648,0.0000,0.0000,0.0000,0.0000,-9.1870407404033e+02,-7.5575055339122e+02,1.4230519913950e+02,2.4879530564152e+01,7.5390967997413e+01,5.8636663e-01,5.0664962e-02,1.7577083e-03,4.0688833e-03,6.6728796e+00,3.0452829e-02,4.6113676e-03,9.0971994e-03,2.9675209e+00,1.2311508e+00,2.5184444e-02,3.7840292e-06,5.9159038e-03,4.7458638e-01,6.3457405e-01,4.6491610e-01,4.6491610e-01,4.6491610e-01,1.3914048e-01,6.3901,4.4210929740666e+01,1.6409,-7.1779159133259e+02,-5.9180483783289e+02,1.1002260015185e+02,2.6942291458150e+01,5.6231816144329e+01,-1.6364956653729e+03,-1.3475553912241e+03, 2.5232779929134e+02, 5.1821822022302e+01, 1.3162278414174e+02, 1.8602371762152e-02,-1.6361711252357e-02, 3.5896792193347e-04, 3.1573014251247e-04, 2.8270821183047e-03,-3.9235286921382e-04, 1.1363084649106e-04, 1.5770107406253e-05
